01GJ011100	Shri G S RAO	2.72452035738e-10
01HY004800	Shri HD BANSAL	2.72220112209e-10
01HP002900	Shri M KRISHEN KAW	2.72111521211e-10
01HP006400	Dr. C. Balakrishnan	2.72072239411e-10
01PB010902	Shri Bharat Raj Bajaj	2.71508835145e-10
01OR019100	Dr. Hrusikesh Panda	2.71382005656e-10
01RJ017200	Shri Salauddin Ahmed	2.71310135613e-10
02BH018200	Shri D P MAHESHWARI	2.71174850825e-10
01AM012000	Shri Ashok Saikia	2.70886751974e-10
01MP021700	Shri ATUL SINHA	2.70745133665e-10
01BH015100	Shri TCAS RAMANUJAN	2.7067588766e-10
01PB010600	Shri Vishwa Nath Ojha	2.70274361459e-10
01UT007400	Shri Narendra Prasad	2.70274361459e-10
01BH023900	Shri Shree Prakash Keshava	2.70274361459e-10
01HY011100	Shri Sharad Kumar Maheshwari	2.70274361459e-10
01HY007300	Shri AN MATHUR	2.70274361459e-10
01HY007201	Shri PR KAUSHIK	2.70274361459e-10
01PB008700	Shri NS RATTAN	2.70274361459e-10
01AP019700	Shri A Ragotham Rao	2.70274361459e-10
01HY012000	Shri Hem Chander Disodia	2.70274361459e-10
01BH014100	Shri CR VENKATARAMAN	2.70274361459e-10
01UP032900	Shri Subodha Nath Jha	2.69813565608e-10
01UP043000	Shri Pankaj Agarwal	2.69296012132e-10
01GJ010700	Shri P G RAMRAKHIANI	2.69169545611e-10
01PB009900	Shri Jai Singh Gill	2.68846306766e-10
01PB013100	Shri Vijay Kain	2.68524367653e-10
02HP003300	Shri BB TANDON	2.68523067921e-10
01AP019800	Shri J Harinarayan	2.67898053837e-10
01PB011800	Shri Kura Ram Lakhanpal	2.67631721362e-10
01MP029400	Shri Dileep Raj S Chaudhary	2.67363814672e-10
01KN018100	Shri N Gokulram	2.6733405149e-10
01KN009800	Shri M B PRAKASH	2.66616460849e-10
01PB007800	Shri IS BINDRA	2.66616460849e-10
01PB011900	Shri Gurjit Singh Cheema	2.66464006884e-10
01UP035700	ATUL KUMAR GUPTA	2.66235783209e-10
01AP025300	Shri Ashok Kumar Tigidi	2.66210347907e-10
01UP033604	Shri Naveen Chandra Bajpei	2.66201892608e-10
02AP018200	Shri SK PACHAURI	2.65964938449e-10
02MP024000	Shri Sudeep Kumar Banerjee	2.65714767632e-10
01WB022100	Shri Ramsebak Bandyopadhyay	2.65482602537e-10
01KL008600	Shri K M Chandrasekhar	2.65166942551e-10
01NL002000	RAGHU MENON	2.65088655195e-10
01JH021500	Shri Manoj Kumar Mandal	2.64484967474e-10
01UP029700	Shri Promod Chander Rawal	2.64329802974e-10
01UP033200	Shri Prashanta Kumar Mishra	2.64232728686e-10
01UP037300	Shri Rakesh Kumar Mittal	2.64147239873e-10
01MP029300	VISHWAPATI TRIVEDI	2.64032503824e-10
02UT008800	Shri B P Mishra	2.63976260488e-10
01GJ016400	Ms. Sudha Anchalia	2.63862971615e-10
01RJ009600	BHAGWAN RAM	2.63843467848e-10
01RJ018300	Shri C K Mathew	2.63568066901e-10
01CG021400	Shri S.K.MISHRA	2.63318635574e-10
01KN014400	Shri K P Pandey	2.6307228267e-10
01HY009200	Shri Birbal Das Dhalia	2.62978762666e-10
01AP015100	Shri K SWAMINATHAN	2.62978762666e-10
01RJ013000	Shri Harish Nayyar	2.62685827463e-10
02JK002500	Shri Wajahat Habibullah	2.6260627893e-10
01HY012900	Shri Krishna Mohan	2.62523837448e-10
01AM008100	Shri NN MOOKERJEE	2.62492643222e-10
01HP007100	Shri Subrahmanyam Vijay Kumar	2.62421827467e-10
01UP047900	Shri Shrikrishna	2.62371642062e-10
02KL008200	Shri Babu Jacob	2.61963556904e-10
01MP029100	Shri Malay Kumar Roy	2.61836911718e-10
01HY008800	Shri G Madhavan	2.61771315817e-10
01HP007500	Ms. Sarojini Thakur	2.61767088167e-10
01RJ019600	Shri Ravi Mathur	2.61752118856e-10
01UP048400	Shri Chandra Bhushan Paliwal	2.61382103143e-10
01KN016101	Shri Abhijit Sengupta	2.61159422345e-10
01UP033900	Shri Mohammed Anis Ansari	2.61006111238e-10
01PB005600	Shri HARDIAL SINGH	2.60777959213e-10
01HP012111	Shri Ajay Bhandari	2.60705948115e-10
01HP005800	Shri SWATANTRA SINGH	2.60611295081e-10
02BH015400	Shri R K SINHA	2.60602455045e-10
01GJ017600	Shri Cheeramattam John Jose	2.60306388848e-10
01AM013400	Shri Ranjan Chatterjee	2.60133183005e-10
02HP002700	Shri R K ANAND	2.60055728316e-10
01PB005800	Shri V K KHANNA	2.59957238532e-10
01BH028900	Dr. Bipin Bihari Srivastva	2.59640580414e-10
01JH027800	Shri Sushil Kumar Choudhary	2.59598303918e-10
01GJ015100	Shri Sunil Sud	2.59494504327e-10
01UP034400	Dr. Anil Kumar-I	2.59006432972e-10
01UP053700	Dr. Badri Prasad Nilaratna	2.58947245878e-10
01BH020400	Shri Narender Kumar Agrawal	2.5881618874e-10
02PB004500	Ms. USHA VOHRA	2.58774135328e-10
02KN013700	Shri Dhirendra Singh	2.58655443116e-10
01OR017601	Ms. Madhur Sarangi	2.58456838523e-10
01RJ018500	Shri Pradeep Kumar Deb	2.57941928803e-10
01UP047100	Shri Majid Ali	2.57728440514e-10
01PB012700	Dr. Jivtesh Singh Maini	2.5756439273e-10
01HY021413	Shri Balbir Singh Malik	2.57429519668e-10
01PB007600	Shri KS JANJUA	2.5740415377e-10
01TN022900	Shri R Christodas Gandhi	2.5740415377e-10
01HP004200	Ms. RK BHATTACHARYA	2.5740415377e-10
01HY009300	Ms. Asha Sharma	2.5740415377e-10
01WB031100	Shri Kashi Nath Behera	2.5740415377e-10
01PB013106	Shri Rabindra Nath Gupta	2.5740415377e-10
01GJ022600	Shri H. V. Patel	2.5740415377e-10
02OR012900	Shri K RAY	2.5740415377e-10
01UT012500	Shri Vanhela Pachuau	2.5740415377e-10
01AP018701	Shri A V S Reddy	2.5740415377e-10
01RJ019800	ADITI MEHTA	2.57359338455e-10
01JK002701	Dr. Sudhir Singh Bloeria	2.57104652865e-10
01UP040400	NOOR MOHAMMAD	2.56772449255e-10
01MP011000	Shri SK SARKAR	2.56299337922e-10
01AP013800	Shri R PARTHASARATHI	2.56221050566e-10
01MP023700	Shri Sudhir Kumar Chaturvedi	2.56200848138e-10
01JH026900	Dr. Shiv Basant	2.55680803172e-10
01AP014500	Shri PV RAO	2.55644020196e-10
02UP024300	Shri S.A.T.RIZVI	2.55188204393e-10
01KN015700	Dr.(Ms.) Renuka Viswanathan	2.55027846148e-10
02MP016100	Shri PG MANKAD	2.54963455332e-10
01KN022200	Dr. C S Kedar	2.54795608473e-10
01UT004400	Shri ASHOK NATH	2.54763953409e-10
01HP003800	Shri AK GOSWAMI	2.54658860313e-10
02RJ012100	Shri ANIL KUMAR	2.5422985025e-10
01KL010900	Shri S Sundareshan	2.53731107236e-10
01KN014300	Shri Chiranjiv Singh	2.53592374249e-10
02MP018000	Shri PRADIP BAIJAL	2.53468475675e-10
01TN022500	Shri Rakesh Kacker	2.53388945098e-10
01MP029200	Shri Om Prakash Rawat	2.53370015875e-10
01BH027000	Shri Prabeer Kumar Basu	2.5332369163e-10
02AP011600	Shri S V GIRI	2.53159121576e-10
02BH021201	Shri J K Dutta	2.53067185531e-10
01UP033600	Shri RAI SINGH	2.52799569164e-10
01PB008300	Dr. A K KUNDRA	2.5241037057e-10
01GJ015801	Shri Labanyendu Mansingh	2.52368704537e-10
01TR006000	Shri Radha Krishna Mathur	2.52136594717e-10
01PB015400	RAMESH CHANDER NAYYAR	2.5207607705e-10
01UT013200	Shri Tabom Bam	2.51988034539e-10
01AP009700	Shri SUSHIL KUMAR	2.51683083169e-10
01BH009600	Shri R SRINIVASAN	2.51361105502e-10
02GJ012500	Shri DIPANKAR BASU	2.51289135827e-10
01AM012300	Shri S Kabilan	2.51210848471e-10
01UP041100	Shri V Venkatachalam	2.50993194909e-10
01BH011900	Shri S P SHUKLA	2.50813117596e-10
01UT007700	Ms. Adarsh Mishra	2.50805538737e-10
01PB007900	Shri JNL SRIVASTAVA	2.50712105457e-10
01PB014300	Shri Janak Raj Kundal	2.50689403913e-10
01UT014100	DEEPAK MOHAN SPOLIA	2.50486476732e-10
01UT010700	Shri Pradeep Singh	2.50359824148e-10
01UT013900	Shri R Chandramohan	2.50108554978e-10
01MP025100	Shri Rakesh Chandra Sahni	2.50021435275e-10
01AP014200	Shri V ANANDARAU	2.49766374883e-10
01GJ020400	CHAMAN KUMAR	2.49740131239e-10
01OR014800	Shri SRINIBAS RATH	2.49678995657e-10
01TN017800	Dr. Sitharam Gurumurthi	2.49482279716e-10
01AP006900	Shri V P RAMARAO	2.49482279716e-10
01JH021202	Shri A K Mishra	2.49158025137e-10
01PB009500	Shri NARANJAN SINGH	2.49150200835e-10
01UP028700	Shri Vinod Kumar Mittal	2.49099980751e-10
01BH019900	Shri RCA JAIN	2.48973053748e-10
01KN022900	Dr. Raghunandan G Nadadur	2.48670399072e-10
